job_id,company,role,location,work_mode,employment_type,experience_years,skills,salary_lpa,date_posted,skills_cleaned
3716,Infosys,Business Analyst,Delhi,Onsite,Internship,4,Spark|AWS|NumPy|Docker|Data Warehousing|Excel,12.79,2023-04-19,"['numpy', 'aws', 'excel', 'spark', 'data warehousing', 'docker']"
3717,Cognizant,Analytics Engineer,Chennai,Onsite,Full-time,0,NumPy|Pandas|Python|SQL|Data Warehousing,4.07,2024-09-10,"['numpy', 'sql', 'data warehousing', 'pandas', 'python']"
3718,Accenture,BI Analyst,Delhi,Remote,Contract,0,Tableau|ETL|Airflow|Pandas|Python|Statistics|Docker|SQL,5.17,2024-04-17,"['statistics', 'sql', 'airflow', 'pandas', 'etl', 'tableau', 'python', 'docker']"
3719,Paytm,Data Scientist,Delhi,Onsite,Internship,5,Machine Learning|Airflow|SQL|NumPy,22.44,2024-10-14,"['machine learning', 'numpy', 'sql', 'airflow']"
3720,Deloitte,Data Scientist,Remote,Remote,Contract,4,Docker|Spark|NumPy|Machine Learning|ETL,23.49,2024-10-16,"['machine learning', 'numpy', 'spark', 'etl', 'docker']"
3721,Walmart,Business Analyst,Bengaluru,Onsite,Contract,0,Python|Machine Learning|Docker|ETL|Statistics,8.18,2024-11-20,"['machine learning', 'statistics', 'etl', 'python', 'docker']"
3722,Cognizant,Business Analyst,Bengaluru,Remote,Contract,4,Airflow|AWS|SQL|Excel|Docker|Power BI|Statistics,18.81,2023-10-30,"['statistics', 'aws', 'excel', 'sql', 'airflow', 'power bi', 'docker']"
3723,Paytm,Business Analyst,Bengaluru,Onsite,Contract,1,Spark|Data Warehousing|Pandas|Python|Machine Learning|Docker,11.85,2023-01-19,"['machine learning', 'spark', 'data warehousing', 'pandas', 'python', 'docker']"
3724,Swiggy,Data Scientist,Remote,Hybrid,Full-time,5,ETL|NumPy|Pandas|Data Warehousing|Excel|Power BI,19.42,2023-09-18,"['numpy', 'excel', 'power bi', 'etl', 'data warehousing', 'pandas']"
3725,Deloitte,BI Analyst,Bengaluru,Remote,Internship,1,Python|Pandas|Excel|ETL,8.85,2024-03-16,"['pandas', 'python', 'etl', 'excel']"
3726,TCS,Senior Data Analyst,Pune,Hybrid,Full-time,7,Excel|NumPy|ETL|Python,21.48,2024-03-14,"['numpy', 'python', 'etl', 'excel']"
3727,Microsoft,Business Analyst,Bengaluru,Onsite,Contract,2,Pandas|Azure|Data Warehousing|Tableau|ETL|Airflow,11.73,2024-04-05,"['tableau', 'airflow', 'etl', 'data warehousing', 'pandas', 'azure']"
3728,Amazon,Business Analyst,Bengaluru,Hybrid,Internship,2,Python|Spark|Excel|SQL|Statistics|Pandas|Git|Data Warehousing,12.43,2024-04-04,"['statistics', 'excel', 'git', 'sql', 'spark', 'data warehousing', 'pandas', 'python']"
3729,Swiggy,Data Analyst,Hyderabad,Remote,Full-time,5,Machine Learning|Pandas|Data Warehousing|SQL|Statistics|Tableau|AWS|Spark,20.72,2024-10-07,"['machine learning', 'statistics', 'tableau', 'aws', 'sql', 'spark', 'data warehousing', 'pandas']"
3730,Razorpay,Data Analyst,Remote,Onsite,Contract,8,Docker|Spark|NumPy|SQL|Power BI,25.02,2024-01-27,"['numpy', 'sql', 'power bi', 'spark', 'docker']"
3731,Infosys,BI Analyst,Hyderabad,Hybrid,Full-time,4,ETL|Airflow|Excel|Statistics|Machine Learning|Pandas|NumPy,17.17,2023-12-28,"['machine learning', 'statistics', 'numpy', 'excel', 'airflow', 'etl', 'pandas']"
3732,Deloitte,Data Scientist,Mumbai,Onsite,Full-time,1,Statistics|Excel|Pandas|Data Warehousing|Python|AWS,10.3,2023-01-09,"['statistics', 'aws', 'excel', 'data warehousing', 'pandas', 'python']"
3733,Flipkart,Analytics Engineer,Chennai,Remote,Full-time,5,Tableau|Machine Learning|Data Warehousing|ETL|Azure|Power BI,19.92,2023-09-10,"['machine learning', 'power bi', 'etl', 'data warehousing', 'tableau', 'azure']"
3734,Accenture,Data Scientist,Bengaluru,Hybrid,Internship,8,Azure|Tableau|Machine Learning|Airflow|SQL|AWS|Git,33.09,2023-07-30,"['machine learning', 'aws', 'git', 'sql', 'airflow', 'tableau', 'azure']"
3735,Deloitte,Data Analyst,Delhi,Remote,Full-time,5,Python|Docker|Statistics|Tableau|Data Warehousing,17.17,2023-02-24,"['statistics', 'data warehousing', 'tableau', 'python', 'docker']"
3736,Cognizant,Analytics Engineer,Pune,Hybrid,Internship,8,Python|Tableau|Spark|NumPy|Azure|Statistics,22.93,2023-03-08,"['numpy', 'statistics', 'spark', 'tableau', 'python', 'azure']"
3737,Freshworks,Data Scientist,Bengaluru,Remote,Contract,1,Azure|Python|Docker|Statistics,12.61,2023-12-29,"['statistics', 'python', 'azure', 'docker']"
3738,Deloitte,Senior Data Analyst,Chennai,Onsite,Contract,4,Machine Learning|Python|Docker|NumPy|AWS|SQL,16.86,2024-03-20,"['machine learning', 'numpy', 'aws', 'sql', 'python', 'docker']"
3739,Zoho,Business Analyst,Delhi,Hybrid,Contract,8,Statistics|Tableau|Airflow|Spark|Azure|Pandas,23.99,2024-09-14,"['statistics', 'airflow', 'pandas', 'spark', 'tableau', 'azure']"
3740,Microsoft,Analytics Engineer,Hyderabad,Onsite,Full-time,7,Pandas|Airflow|Power BI|Spark|NumPy|Tableau|Git|Statistics,22.84,2024-05-15,"['numpy', 'statistics', 'git', 'airflow', 'power bi', 'spark', 'tableau', 'pandas']"
3741,Paytm,Business Analyst,Chennai,Onsite,Full-time,1,SQL|Azure|NumPy|Git|Airflow|Pandas|ETL|Data Warehousing,5.7,2023-07-15,"['numpy', 'git', 'sql', 'airflow', 'etl', 'data warehousing', 'pandas', 'azure']"
3742,Paytm,BI Analyst,Bengaluru,Remote,Contract,6,Statistics|Excel|AWS|Airflow|Machine Learning|Data Warehousing|NumPy|Docker,26.25,2023-02-04,"['machine learning', 'statistics', 'numpy', 'aws', 'excel', 'airflow', 'data warehousing', 'docker']"
3743,Zoho,Data Scientist,Remote,Onsite,Contract,1,Tableau|ETL|Airflow|Python|Power BI|Azure|Excel|Git,11.25,2024-03-28,"['excel', 'git', 'airflow', 'power bi', 'etl', 'tableau', 'python', 'azure']"
3744,TCS,Data Scientist,Hyderabad,Hybrid,Contract,3,Statistics|SQL|ETL|Tableau|Git|Machine Learning|Excel,17.57,2024-11-21,"['machine learning', 'statistics', 'excel', 'git', 'sql', 'etl', 'tableau']"
3745,Accenture,Data Scientist,Pune,Hybrid,Contract,1,Excel|Docker|SQL|Git|ETL|Spark|Data Warehousing,9.08,2023-07-29,"['excel', 'git', 'sql', 'spark', 'etl', 'data warehousing', 'docker']"
3746,Walmart,BI Analyst,Remote,Hybrid,Full-time,8,Statistics|Spark|Excel|SQL|Git|Pandas|ETL,23.42,2023-07-18,"['statistics', 'excel', 'git', 'sql', 'spark', 'etl', 'pandas']"
3747,Swiggy,Data Scientist,Pune,Remote,Internship,1,Data Warehousing|Azure|AWS|Power BI|NumPy|Airflow|Tableau,10.56,2024-07-12,"['numpy', 'aws', 'airflow', 'power bi', 'data warehousing', 'tableau', 'azure']"
3748,Freshworks,Analytics Engineer,Delhi,Hybrid,Contract,4,NumPy|SQL|ETL|Excel|Machine Learning,17.02,2023-04-17,"['machine learning', 'numpy', 'excel', 'sql', 'etl']"
3749,TCS,Senior Data Analyst,Remote,Hybrid,Full-time,6,Data Warehousing|SQL|Git|Azure,19.02,2024-09-27,"['data warehousing', 'git', 'sql', 'azure']"
3750,Zoho,Data Scientist,Mumbai,Onsite,Contract,2,AWS|Airflow|ETL|Spark|Power BI|Machine Learning,14.7,2023-07-30,"['machine learning', 'aws', 'airflow', 'power bi', 'spark', 'etl']"
3751,TCS,Data Scientist,Pune,Onsite,Internship,6,Git|NumPy|Airflow|Data Warehousing,22.29,2023-07-19,"['data warehousing', 'git', 'numpy', 'airflow']"
3752,Cognizant,Data Analyst,Remote,Onsite,Internship,8,NumPy|Git|ETL|Power BI,24.71,2024-06-16,"['git', 'numpy', 'etl', 'power bi']"
3753,Amazon,Data Analyst,Remote,Remote,Internship,4,Python|Statistics|Data Warehousing|Airflow|Azure|Machine Learning,17.83,2023-04-25,"['machine learning', 'statistics', 'airflow', 'data warehousing', 'python', 'azure']"
3754,Deloitte,Data Analyst,Pune,Onsite,Internship,6,ETL|Docker|Excel|AWS|Power BI|Spark,19.57,2024-02-21,"['aws', 'excel', 'power bi', 'spark', 'etl', 'docker']"
3755,Razorpay,Data Analyst,Delhi,Hybrid,Full-time,3,ETL|Excel|Git|Spark|Power BI,12.09,2024-07-25,"['excel', 'git', 'power bi', 'spark', 'etl']"
3756,Deloitte,Analytics Engineer,Delhi,Remote,Full-time,1,Spark|NumPy|Azure|AWS|Power BI|Pandas,7.25,2023-06-29,"['numpy', 'aws', 'power bi', 'spark', 'pandas', 'azure']"
3757,Swiggy,Business Analyst,Chennai,Onsite,Contract,6,Power BI|Docker|Python|Azure|Tableau|Airflow|Machine Learning,21.92,2024-06-17,"['machine learning', 'docker', 'airflow', 'power bi', 'tableau', 'python', 'azure']"
3758,Zoho,BI Analyst,Pune,Onsite,Internship,0,Data Warehousing|ETL|Excel|AWS|Python,5.24,2023-09-14,"['aws', 'excel', 'etl', 'data warehousing', 'python']"
3759,Freshworks,Analytics Engineer,Bengaluru,Hybrid,Internship,1,Azure|Python|Tableau|AWS,8.61,2023-06-27,"['aws', 'tableau', 'python', 'azure']"
3760,Accenture,Analytics Engineer,Remote,Remote,Contract,3,Statistics|Azure|Git|ETL|AWS|Tableau|Python,14.4,2023-07-08,"['statistics', 'aws', 'git', 'etl', 'tableau', 'python', 'azure']"
3761,Flipkart,Data Scientist,Hyderabad,Remote,Internship,8,Machine Learning|Docker|AWS|Pandas,31.74,2024-03-07,"['aws', 'machine learning', 'pandas', 'docker']"
3762,Zoho,Analytics Engineer,Chennai,Remote,Full-time,2,Pandas|SQL|Statistics|Power BI|Azure,9.3,2024-11-26,"['statistics', 'sql', 'power bi', 'pandas', 'azure']"
3763,Infosys,Senior Data Analyst,Pune,Remote,Contract,6,Statistics|SQL|Docker|Spark|NumPy,19.19,2024-08-12,"['numpy', 'statistics', 'sql', 'spark', 'docker']"
3764,Deloitte,BI Analyst,Remote,Onsite,Contract,7,Power BI|Machine Learning|Spark|SQL,25.66,2023-01-01,"['spark', 'machine learning', 'sql', 'power bi']"
3765,Accenture,Senior Data Analyst,Remote,Hybrid,Contract,7,Pandas|SQL|Machine Learning|Tableau,23.85,2024-04-02,"['tableau', 'machine learning', 'pandas', 'sql']"
3766,TCS,Analytics Engineer,Pune,Remote,Full-time,5,Pandas|NumPy|Docker|Statistics|Machine Learning|Azure|Airflow,20.94,2023-08-15,"['machine learning', 'numpy', 'statistics', 'airflow', 'azure', 'pandas', 'docker']"
3767,TCS,BI Analyst,Chennai,Remote,Internship,7,Python|Docker|Airflow|Tableau|AWS|Azure|Spark,23.62,2024-02-22,"['aws', 'airflow', 'spark', 'azure', 'tableau', 'python', 'docker']"
3768,Paytm,Analytics Engineer,Mumbai,Hybrid,Contract,0,Spark|ETL|Excel|SQL|Data Warehousing|NumPy|AWS,3.16,2024-03-01,"['numpy', 'aws', 'excel', 'sql', 'spark', 'etl', 'data warehousing']"
3769,Microsoft,Data Scientist,Remote,Remote,Contract,3,ETL|Spark|NumPy|Airflow|SQL,16.56,2023-12-17,"['numpy', 'sql', 'airflow', 'spark', 'etl']"
3770,Amazon,BI Analyst,Chennai,Remote,Internship,7,Data Warehousing|Spark|AWS|Power BI|ETL|Git|Excel,22.74,2024-07-02,"['aws', 'excel', 'git', 'power bi', 'spark', 'etl', 'data warehousing']"
3771,Microsoft,Analytics Engineer,Pune,Onsite,Contract,3,AWS|Data Warehousing|Machine Learning|ETL|Power BI|Tableau|Docker,13.39,2023-10-01,"['machine learning', 'aws', 'power bi', 'etl', 'data warehousing', 'tableau', 'docker']"
3772,Accenture,Data Analyst,Pune,Remote,Internship,2,Airflow|ETL|Azure|Python|Power BI|SQL,10.85,2024-08-24,"['sql', 'airflow', 'power bi', 'etl', 'python', 'azure']"
3773,Cognizant,Analytics Engineer,Remote,Onsite,Internship,1,Tableau|Python|Data Warehousing|Statistics|Spark|NumPy|Git,5.88,2023-08-17,"['statistics', 'numpy', 'git', 'spark', 'data warehousing', 'tableau', 'python']"
3774,Walmart,Data Scientist,Pune,Remote,Internship,0,NumPy|ETL|Excel|SQL|Azure|Power BI,9.65,2023-01-10,"['numpy', 'excel', 'sql', 'power bi', 'etl', 'azure']"
3775,Freshworks,Data Scientist,Mumbai,Remote,Contract,6,Azure|Tableau|Python|Machine Learning|NumPy|SQL,28.75,2023-01-04,"['machine learning', 'numpy', 'sql', 'tableau', 'python', 'azure']"
3776,Accenture,Data Scientist,Chennai,Onsite,Internship,8,NumPy|Power BI|Tableau|ETL|AWS,28.53,2024-01-11,"['numpy', 'aws', 'power bi', 'etl', 'tableau']"
3777,Flipkart,Senior Data Analyst,Chennai,Hybrid,Contract,2,SQL|Power BI|Git|NumPy|Pandas|Statistics,8.92,2024-06-17,"['numpy', 'statistics', 'git', 'sql', 'power bi', 'pandas']"
3778,Walmart,Business Analyst,Pune,Onsite,Contract,2,Power BI|Python|Azure|Git|Statistics|Docker|ETL|Pandas,10.17,2023-11-19,"['statistics', 'git', 'docker', 'power bi', 'etl', 'pandas', 'python', 'azure']"
3779,Zoho,Business Analyst,Delhi,Hybrid,Internship,8,Tableau|SQL|AWS|NumPy|Python|Airflow,24.98,2024-02-22,"['numpy', 'aws', 'sql', 'airflow', 'tableau', 'python']"
3780,Accenture,Data Analyst,Remote,Remote,Contract,5,Power BI|Git|NumPy|ETL|Python,17.38,2024-01-19,"['numpy', 'git', 'power bi', 'etl', 'python']"
3781,Freshworks,Analytics Engineer,Pune,Hybrid,Contract,7,Power BI|Data Warehousing|Excel|Tableau|Docker|Spark|NumPy|AWS,21.0,2024-01-06,"['numpy', 'aws', 'excel', 'power bi', 'spark', 'data warehousing', 'tableau', 'docker']"
3782,Walmart,BI Analyst,Hyderabad,Onsite,Internship,0,NumPy|Machine Learning|Airflow|Power BI|Data Warehousing|Python|Pandas,7.07,2023-06-11,"['machine learning', 'numpy', 'airflow', 'power bi', 'data warehousing', 'pandas', 'python']"
3783,Razorpay,Senior Data Analyst,Mumbai,Hybrid,Full-time,6,Airflow|Data Warehousing|Spark|Python|Machine Learning|Git|Azure|SQL,21.46,2024-07-23,"['machine learning', 'git', 'sql', 'airflow', 'spark', 'data warehousing', 'python', 'azure']"
3784,Flipkart,Senior Data Analyst,Pune,Hybrid,Full-time,1,Python|NumPy|ETL|Tableau|Excel|Machine Learning,8.32,2024-02-04,"['machine learning', 'numpy', 'excel', 'etl', 'tableau', 'python']"
3785,Paytm,Analytics Engineer,Bengaluru,Remote,Full-time,3,SQL|Pandas|Power BI|Azure|Spark|AWS|Tableau,15.56,2023-10-29,"['aws', 'sql', 'power bi', 'spark', 'tableau', 'pandas', 'azure']"
3786,Walmart,Data Analyst,Chennai,Hybrid,Internship,2,NumPy|Machine Learning|Docker|Spark,11.82,2024-09-17,"['spark', 'machine learning', 'numpy', 'docker']"
3787,Infosys,Data Analyst,Hyderabad,Onsite,Contract,0,Pandas|Azure|NumPy|Git|Airflow|Machine Learning|Statistics,6.64,2023-08-03,"['machine learning', 'numpy', 'statistics', 'git', 'airflow', 'pandas', 'azure']"
3788,Microsoft,Senior Data Analyst,Remote,Onsite,Contract,7,NumPy|Git|Spark|SQL|Azure|Airflow|Pandas|Docker,20.3,2024-02-13,"['numpy', 'git', 'sql', 'docker', 'airflow', 'spark', 'pandas', 'azure']"
3789,Accenture,BI Analyst,Hyderabad,Remote,Contract,7,ETL|Spark|Airflow|AWS|Azure|Data Warehousing|Git,23.66,2023-05-16,"['aws', 'git', 'airflow', 'spark', 'etl', 'data warehousing', 'azure']"
3790,Cognizant,Analytics Engineer,Chennai,Hybrid,Full-time,6,NumPy|Git|SQL|AWS|Data Warehousing|Statistics|Pandas,20.45,2023-05-16,"['numpy', 'statistics', 'aws', 'git', 'sql', 'data warehousing', 'pandas']"
3791,Microsoft,Analytics Engineer,Mumbai,Remote,Internship,4,Machine Learning|Python|Git|Power BI|Data Warehousing|Spark,19.71,2023-07-28,"['machine learning', 'git', 'power bi', 'spark', 'data warehousing', 'python']"
3792,Paytm,Data Scientist,Bengaluru,Onsite,Contract,8,Airflow|Git|NumPy|AWS|Excel,29.67,2024-05-13,"['numpy', 'aws', 'excel', 'git', 'airflow']"
3793,Amazon,Analytics Engineer,Mumbai,Hybrid,Contract,8,Data Warehousing|Airflow|AWS|Docker|Python|Machine Learning|Statistics,27.19,2023-03-22,"['machine learning', 'statistics', 'aws', 'airflow', 'data warehousing', 'python', 'docker']"
3794,Infosys,Data Analyst,Chennai,Remote,Contract,8,Azure|SQL|Spark|Git|AWS,26.06,2023-10-26,"['aws', 'git', 'sql', 'spark', 'azure']"
3795,Flipkart,BI Analyst,Chennai,Hybrid,Internship,4,Git|SQL|Statistics|Power BI|Pandas,14.68,2024-05-06,"['statistics', 'git', 'sql', 'power bi', 'pandas']"
3796,Deloitte,BI Analyst,Delhi,Onsite,Contract,1,Azure|Machine Learning|Statistics|Docker,9.43,2023-02-26,"['machine learning', 'statistics', 'docker', 'azure']"
3797,Deloitte,Senior Data Analyst,Mumbai,Onsite,Full-time,1,Statistics|Tableau|Git|Excel|NumPy|Python|ETL|Data Warehousing,7.82,2023-02-01,"['statistics', 'numpy', 'excel', 'git', 'etl', 'data warehousing', 'tableau', 'python']"
3798,Infosys,Senior Data Analyst,Pune,Hybrid,Contract,6,Tableau|Python|Machine Learning|Azure|Docker|Pandas|Git|Statistics,23.17,2024-04-25,"['machine learning', 'statistics', 'git', 'docker', 'pandas', 'tableau', 'python', 'azure']"
3799,Freshworks,Data Analyst,Remote,Remote,Internship,1,NumPy|Pandas|ETL|Data Warehousing|Statistics,8.57,2023-11-08,"['numpy', 'statistics', 'etl', 'data warehousing', 'pandas']"
3800,Zoho,BI Analyst,Pune,Onsite,Internship,3,ETL|Data Warehousing|SQL|Machine Learning,14.22,2024-03-26,"['data warehousing', 'machine learning', 'sql', 'etl']"
3801,Zoho,Analytics Engineer,Remote,Remote,Full-time,6,Airflow|Statistics|Data Warehousing|Tableau,19.62,2024-06-30,"['data warehousing', 'statistics', 'tableau', 'airflow']"
3802,Deloitte,Business Analyst,Remote,Remote,Internship,0,Excel|Docker|Power BI|Data Warehousing|Azure,5.26,2023-01-28,"['excel', 'docker', 'power bi', 'data warehousing', 'azure']"
3803,Microsoft,Senior Data Analyst,Hyderabad,Hybrid,Contract,6,Spark|Machine Learning|AWS|Statistics|Docker|Python|Pandas,21.31,2023-09-12,"['machine learning', 'statistics', 'aws', 'spark', 'pandas', 'python', 'docker']"
3804,Deloitte,Analytics Engineer,Hyderabad,Onsite,Internship,5,Tableau|Excel|SQL|Azure|Statistics|NumPy,16.96,2023-03-20,"['statistics', 'numpy', 'excel', 'sql', 'tableau', 'azure']"
3805,Cognizant,Business Analyst,Remote,Remote,Contract,8,Statistics|Machine Learning|Git|ETL|Power BI|Docker|Python|Azure,27.49,2023-01-20,"['machine learning', 'statistics', 'git', 'power bi', 'azure', 'etl', 'python', 'docker']"
3806,Zoho,Business Analyst,Pune,Remote,Full-time,6,Python|AWS|Azure|Pandas|NumPy|Machine Learning,23.8,2023-02-09,"['machine learning', 'numpy', 'aws', 'pandas', 'python', 'azure']"
3807,Infosys,Analytics Engineer,Remote,Hybrid,Contract,2,NumPy|Power BI|Airflow|Pandas|ETL,10.35,2023-05-06,"['numpy', 'airflow', 'power bi', 'etl', 'pandas']"
3808,Zoho,Data Scientist,Pune,Remote,Internship,7,Data Warehousing|Machine Learning|Spark|Airflow|Power BI|Statistics,31.43,2023-04-06,"['machine learning', 'statistics', 'airflow', 'power bi', 'spark', 'data warehousing']"
3809,Infosys,Business Analyst,Chennai,Onsite,Contract,7,NumPy|Statistics|Tableau|Git|Pandas|Data Warehousing|AWS,20.28,2023-10-02,"['numpy', 'statistics', 'aws', 'git', 'pandas', 'data warehousing', 'tableau']"
3810,Razorpay,Senior Data Analyst,Mumbai,Remote,Contract,7,Airflow|Power BI|NumPy|Docker|Spark|Azure|ETL,22.59,2024-02-29,"['numpy', 'airflow', 'power bi', 'spark', 'azure', 'etl', 'docker']"
3811,Paytm,Data Analyst,Pune,Onsite,Contract,0,Power BI|AWS|SQL|Azure|Docker,3.04,2024-02-22,"['aws', 'sql', 'power bi', 'azure', 'docker']"
3812,Accenture,Business Analyst,Delhi,Onsite,Full-time,3,Docker|Spark|ETL|Pandas|Excel|NumPy,12.45,2023-03-05,"['numpy', 'excel', 'spark', 'etl', 'pandas', 'docker']"
3813,Walmart,Analytics Engineer,Bengaluru,Remote,Full-time,4,Git|Pandas|NumPy|Excel|Docker|Azure|Python,18.26,2024-09-24,"['numpy', 'excel', 'git', 'azure', 'pandas', 'python', 'docker']"
3814,Flipkart,Data Scientist,Remote,Onsite,Full-time,8,Tableau|AWS|Azure|Data Warehousing|Pandas|Docker|Airflow|Excel,28.39,2024-03-16,"['aws', 'excel', 'docker', 'airflow', 'pandas', 'data warehousing', 'tableau', 'azure']"
3815,Microsoft,Analytics Engineer,Hyderabad,Remote,Contract,6,ETL|Power BI|Docker|Airflow,21.91,2024-04-10,"['airflow', 'etl', 'docker', 'power bi']"
3816,Flipkart,Data Analyst,Mumbai,Remote,Full-time,3,SQL|Git|Azure|Excel|AWS|Data Warehousing,11.56,2024-07-02,"['aws', 'excel', 'git', 'sql', 'data warehousing', 'azure']"
3817,Flipkart,Data Scientist,Pune,Remote,Contract,4,Spark|Azure|Airflow|Excel,18.23,2023-03-02,"['spark', 'airflow', 'azure', 'excel']"
3818,Paytm,Analytics Engineer,Pune,Onsite,Full-time,0,Tableau|Data Warehousing|AWS|Airflow|Spark|Pandas|Git,3.82,2023-12-03,"['aws', 'git', 'airflow', 'pandas', 'spark', 'data warehousing', 'tableau']"
3819,Razorpay,Data Analyst,Hyderabad,Remote,Internship,3,Azure|Machine Learning|NumPy|Excel,15.25,2023-05-11,"['machine learning', 'numpy', 'azure', 'excel']"
3820,TCS,Data Analyst,Remote,Onsite,Contract,5,Python|SQL|AWS|Power BI|Airflow|Spark,16.72,2023-02-18,"['aws', 'sql', 'airflow', 'power bi', 'spark', 'python']"
3821,Amazon,Analytics Engineer,Bengaluru,Onsite,Internship,7,Python|Azure|ETL|Tableau|AWS,24.28,2024-10-11,"['aws', 'etl', 'tableau', 'python', 'azure']"
3822,Razorpay,Data Scientist,Delhi,Hybrid,Internship,3,Pandas|Airflow|Power BI|Python|Data Warehousing,16.13,2023-12-21,"['airflow', 'power bi', 'data warehousing', 'pandas', 'python']"
3823,Walmart,BI Analyst,Delhi,Onsite,Internship,2,AWS|ETL|Pandas|NumPy|Airflow|Git|Statistics|Machine Learning,13.45,2023-08-23,"['machine learning', 'numpy', 'statistics', 'aws', 'git', 'airflow', 'etl', 'pandas']"
3824,Deloitte,Business Analyst,Bengaluru,Remote,Internship,4,Power BI|Python|AWS|Azure|Pandas,17.53,2024-03-31,"['aws', 'power bi', 'pandas', 'python', 'azure']"
3825,Accenture,BI Analyst,Chennai,Hybrid,Full-time,8,Data Warehousing|Python|Azure|Docker|AWS,24.68,2024-06-05,"['aws', 'docker', 'data warehousing', 'python', 'azure']"
3826,Paytm,Analytics Engineer,Pune,Hybrid,Internship,7,NumPy|Python|Azure|Docker|SQL|Machine Learning|AWS|Spark,24.93,2024-11-27,"['machine learning', 'numpy', 'aws', 'sql', 'docker', 'spark', 'python', 'azure']"
3827,Paytm,Senior Data Analyst,Pune,Onsite,Internship,6,Git|AWS|Pandas|Docker,18.46,2024-01-22,"['git', 'pandas', 'docker', 'aws']"
